time,session 
30,18.072864745629552 
40,42.32039590546841 
50,55.15116670229596 
60,67.4387348068874 
70,14.18300362493503 
80,22412.251438168318 
90,22025.33074651299 
100,20901.012473654824 
110,21531.210180732283 
120,21929.146732653622 
130,22028.173256478887 
140,22326.272279899866 
150,22403.49214643366 
160,22200.266951036665 
170,22501.22616628439 
180,22261.974865218544 
190,22361.993824295685 
200,22235.424138901028 
210,22438.74198590354 
220,22242.57107987924 
230,22507.07654939295 
240,22491.984235866552 
250,22363.148007345524 
260,22045.558626691854 
270,22422.007833451822 
280,22256.323306460185 
290,22452.130155445968 
300,22420.893254593695 
310,22191.399169736145 
320,22218.49917383011 
330,22254.157719212813 
340,22660.096111602652 
350,22106.543064400194 
360,21708.07432604668 
370,81.0727876989021 
